6;industrial_complex;2874.00;9.65;1541.00;1.07;0
6;industrial_complex;2877.00;9.70;1541.00;3.73;0
6;industrial_complex;2872.00;9.60;1542.00;0.11;0
6;air_base;2875.00;9.60;1542.00;1.67;0
6;naval_base;2871.00;9.50;1544.00;-3.14;8621
6;naval_base;2873.00;9.55;1544.00;-1.71;8621
6;bunker;2891.00;10.05;1537.00;4.84;0
6;bunker;2882.00;9.85;1535.00;0.12;0
6;bunker;2871.00;9.70;1535.00;2.78;0
6;bunker;2876.00;9.60;1544.00;5.45;0
6;bunker;2886.00;9.80;1536.00;2.19;0
6;bunker;2875.00;9.70;1540.00;4.85;0
6;coastal_bunker;2873.00;9.55;1544.00;-1.71;0
6;coastal_bunker;2872.00;9.60;1543.00;-3.14;0
6;dockyard;2870.00;9.53;1544.00;-3.14;0
6;anti_air_building;2892.00;10.15;1540.00;3.29;0
6;anti_air_building;2895.00;10.00;1540.00;5.96;0
6;anti_air_building;2886.00;10.03;1541.00;2.34;0
6;synthetic_refinery;2889.00;10.20;1541.00;3.90;0
6;radar_station;2869.00;9.70;1532.00;2.14;0
6;rocket_site;2885.00;9.90;1542.00;4.40;0
6;nuclear_reactor;2888.00;10.28;1542.00;0.79;0
8;arms_factory;2902.00;10.70;1508.00;4.78;0
8;arms_factory;2901.00;10.80;1510.00;1.16;0
8;arms_factory;2899.00;11.13;1512.00;5.28;0
8;arms_factory;2901.00;10.80;1509.00;0.21;0
8;arms_factory;2901.00;11.05;1515.00;3.23;0
8;arms_factory;2899.00;10.75;1508.00;1.07;0
8;industrial_complex;2900.00;11.13;1514.00;3.73;0
8;industrial_complex;2904.00;10.70;1511.00;0.11;0
8;industrial_complex;2902.00;10.70;1508.00;1.67;0
8;industrial_complex;2904.00;10.70;1510.00;5.80;0
8;industrial_complex;2900.00;11.30;1518.00;0.72;0
8;industrial_complex;2902.00;10.88;1513.00;4.84;0
8;air_base;2898.00;11.48;1516.00;0.12;0
8;bunker;2899.00;10.75;1508.00;2.78;0
8;anti_air_building;2900.00;10.80;1510.00;5.45;0
8;anti_air_building;2897.00;11.20;1512.00;2.19;0
8;anti_air_building;2898.00;11.23;1513.00;4.85;0
8;synthetic_refinery;2900.00;11.18;1515.00;1.23;0
8;radar_station;2897.00;10.60;1508.00;4.08;0
8;rocket_site;2903.00;10.70;1509.00;5.45;0
8;nuclear_reactor;2903.00;10.75;1511.00;3.29;0
9;bunker;3023.00;11.80;1520.00;2.19;0
9;bunker;3037.00;12.05;1509.00;5.96;0
9;bunker;3022.00;12.25;1515.00;4.40;0
9;bunker;3014.00;13.43;1507.00;0.79;0
9;bunker;3041.00;12.53;1503.00;3.81;0
9;synthetic_refinery;3034.00;11.82;1507.00;3.46;0
9;radar_station;3007.00;12.78;1504.00;0.92;0
9;nuclear_reactor;3029.00;11.55;1508.00;5.52;0
10;industrial_complex;3141.00;9.80;1568.00;0.72;0
10;industrial_complex;3119.00;9.88;1560.00;4.84;0
10;industrial_complex;3125.00;9.90;1559.00;0.12;0
10;industrial_complex;3131.00;9.80;1561.00;2.78;0
10;industrial_complex;3133.00;9.80;1560.00;5.45;0
10;industrial_complex;3135.00;9.80;1559.00;2.19;0
10;air_base;3125.00;10.00;1552.00;4.85;0
10;bunker;3126.00;10.00;1551.00;1.23;0
10;bunker;3122.00;10.00;1550.00;5.45;0
10;bunker;3127.00;9.90;1563.00;3.29;0
10;bunker;3143.00;9.80;1561.00;2.34;0
10;bunker;3125.00;9.90;1564.00;1.74;0
10;anti_air_building;3125.00;9.90;1561.00;0.79;0
10;anti_air_building;3117.00;9.90;1561.00;3.81;0
10;anti_air_building;3129.00;9.85;1563.00;0.19;0
10;synthetic_refinery;3131.00;9.80;1562.00;2.85;0
10;rocket_site;3144.00;9.80;1558.00;2.25;0
10;nuclear_reactor;3129.00;9.90;1553.00;3.46;0
11;arms_factory;3214.00;10.45;1625.00;3.73;0
11;arms_factory;3205.00;10.40;1621.00;0.11;0
11;arms_factory;3206.00;10.35;1621.00;1.67;0
11;arms_factory;3180.00;9.82;1600.00;5.80;0
11;arms_factory;3206.00;10.00;1615.00;0.72;0
11;arms_factory;3207.00;10.00;1615.00;4.84;0
11;air_base;3193.00;9.80;1600.00;5.35;0
11;bunker;3205.00;10.20;1619.00;3.29;0
11;bunker;3217.00;10.50;1627.00;2.34;0
11;anti_air_building;3215.00;10.50;1628.00;3.90;0
11;anti_air_building;3197.00;9.90;1605.00;1.74;0
11;anti_air_building;3212.00;10.40;1623.00;4.40;0
11;synthetic_refinery;3194.00;9.80;1601.00;0.79;0
11;nuclear_reactor;3196.00;9.90;1608.00;2.85;0
12;arms_factory;3202.00;10.28;1663.00;1.67;0
12;arms_factory;3223.00;10.40;1664.00;5.80;0
12;arms_factory;3201.00;10.30;1686.00;0.72;0
12;arms_factory;3197.00;10.30;1679.00;4.84;0
12;arms_factory;3210.00;10.60;1672.00;0.12;0
12;arms_factory;3218.00;10.43;1674.00;2.78;0
12;industrial_complex;3198.00;10.35;1673.00;5.45;0
12;industrial_complex;3200.00;10.30;1661.00;2.19;0
12;industrial_complex;3216.00;10.50;1663.00;4.85;0
12;industrial_complex;3210.00;10.35;1678.00;1.23;0
12;industrial_complex;3223.00;10.40;1673.00;5.35;0
12;industrial_complex;3206.00;10.60;1670.00;5.45;0
12;air_base;3215.00;10.50;1672.00;3.29;0
12;naval_base;3185.00;9.50;1685.00;-1.57;1885
12;naval_base;3187.00;9.50;1675.00;-1.82;1885
12;bunker;3196.00;10.30;1684.00;3.90;0
12;bunker;3194.00;10.20;1659.00;1.74;0
12;bunker;3219.00;10.43;1663.00;4.40;0
12;bunker;3191.00;9.90;1676.00;0.79;0
12;bunker;3209.00;10.30;1682.00;3.81;0
12;bunker;3205.00;10.40;1676.00;0.19;0
12;bunker;3221.00;10.45;1670.00;2.85;0
12;bunker;3190.00;10.00;1681.00;4.41;0
12;bunker;3230.00;10.45;1678.00;2.25;0
12;coastal_bunker;3187.00;9.50;1672.00;-1.82;0
12;coastal_bunker;3186.00;9.50;1681.00;-1.57;0
12;dockyard;3185.00;9.50;1684.00;-1.57;0
12;anti_air_building;3203.00;10.32;1687.00;5.52;0
12;anti_air_building;3211.00;9.93;1660.00;1.90;0
12;anti_air_building;3223.00;10.40;1674.00;6.03;0
12;synthetic_refinery;3194.00;10.30;1679.00;1.31;0
12;radar_station;3186.00;9.60;1670.00;5.27;0
12;rocket_site;3200.00;10.30;1662.00;1.81;0
12;nuclear_reactor;3207.00;10.30;1685.00;4.47;0
14;naval_base;2781.00;9.65;1489.00;-3.14;2871
14;naval_base;2778.00;9.60;1461.00;-1.77;8546
14;bunker;2774.00;9.68;1468.00;1.90;0
14;bunker;2776.00;9.70;1476.00;6.03;0
14;bunker;2786.00;10.32;1484.00;1.31;0
14;bunker;2768.00;9.60;1469.00;3.97;0
14;bunker;2778.00;9.70;1457.00;0.36;0
14;coastal_bunker;2775.00;9.50;1458.00;-1.77;0
14;coastal_bunker;2764.00;9.50;1468.00;-0.69;0
14;rocket_site;2780.00;9.63;1467.00;4.55;0
15;naval_base;2785.00;9.68;1506.00;-3.39;2847
15;naval_base;2804.00;9.53;1503.00;-2.90;2847
15;naval_base;2784.00;10.18;1489.00;-2.16;2871
15;naval_base;2795.00;9.55;1504.00;-3.39;2847
15;naval_base;2793.00;9.55;1504.00;-3.39;2847
15;bunker;2815.00;10.05;1491.00;2.86;0
15;bunker;2779.00;9.55;1509.00;1.90;0
15;bunker;2789.00;11.13;1489.00;4.47;0
15;bunker;2800.00;10.82;1498.00;2.41;0
15;bunker;2792.00;10.63;1499.00;0.26;0
15;bunker;2798.00;11.18;1491.00;0.36;0
15;bunker;2784.00;10.07;1500.00;0.86;0
15;bunker;2810.00;10.50;1488.00;3.52;0
15;coastal_bunker;2792.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2778.00;9.50;1511.00;-3.39;0
15;coastal_bunker;2805.00;9.55;1503.00;-2.90;0
15;coastal_bunker;2795.00;9.55;1504.00;-3.39;0
15;coastal_bunker;2782.00;9.50;1493.00;-2.16;0
15;dockyard;2785.00;9.55;1508.00;-3.39;0
15;rocket_site;2786.00;9.73;1504.00;4.55;0
17;arms_factory;2900.00;10.18;1465.00;5.35;0
17;arms_factory;2898.00;10.13;1462.00;5.45;0
17;arms_factory;2900.00;10.03;1470.00;3.29;0
17;arms_factory;2902.00;10.38;1465.00;5.96;0
17;arms_factory;2900.00;10.18;1462.00;2.34;0
17;arms_factory;2893.00;10.13;1471.00;3.90;0
17;industrial_complex;2904.00;10.73;1465.00;1.74;0
17;industrial_complex;2912.00;11.20;1463.00;4.40;0
17;industrial_complex;2895.00;10.10;1471.00;0.79;0
17;industrial_complex;2895.00;10.05;1466.00;3.81;0
17;industrial_complex;2912.00;11.48;1464.00;0.19;0
17;industrial_complex;2897.00;10.10;1471.00;2.85;0
17;air_base;2908.00;11.57;1469.00;4.41;0
17;bunker;2910.00;10.75;1462.00;3.46;0
17;bunker;2895.00;10.10;1454.00;1.30;0
17;bunker;2898.00;10.03;1467.00;2.86;0
17;bunker;2908.00;11.65;1468.00;5.52;0
17;bunker;2906.00;10.93;1473.00;1.90;0
17;bunker;2898.00;10.10;1444.00;6.03;0
17;anti_air_building;2903.00;10.10;1454.00;1.31;0
17;anti_air_building;2908.00;11.38;1470.00;3.97;0
17;anti_air_building;2901.00;10.10;1457.00;1.81;0
17;synthetic_refinery;2892.00;10.10;1455.00;4.47;0
17;radar_station;2892.00;10.10;1446.00;1.15;0
17;rocket_site;2897.00;10.10;1458.00;2.41;0
17;nuclear_reactor;2894.00;10.10;1455.00;0.26;0
18;industrial_complex;2879.00;10.18;1478.00;0.79;0
18;industrial_complex;2873.00;9.82;1493.00;3.81;0
18;industrial_complex;2883.00;10.20;1481.00;0.19;0
18;industrial_complex;2878.00;10.15;1484.00;2.85;0
18;industrial_complex;2876.00;10.05;1481.00;4.41;0
18;industrial_complex;2868.00;9.80;1489.00;2.25;0
18;air_base;2883.00;10.38;1476.00;3.46;0
18;bunker;2882.00;10.45;1486.00;1.30;0
18;bunker;2885.00;10.53;1474.00;2.86;0
18;bunker;2870.00;9.90;1485.00;5.52;0
18;bunker;2867.00;9.80;1488.00;1.90;0
18;bunker;2865.00;9.90;1486.00;6.03;0
18;anti_air_building;2869.00;9.80;1488.00;1.31;0
18;anti_air_building;2864.00;9.90;1481.00;3.97;0
18;anti_air_building;2869.00;10.03;1476.00;1.81;0
18;synthetic_refinery;2867.00;9.80;1488.00;4.47;0
18;rocket_site;2867.00;9.95;1484.00;2.41;0
18;nuclear_reactor;2862.00;9.90;1495.00;0.26;0
19;air_base;2792.00;10.30;1395.00;2.86;0
19;naval_base;2787.00;9.50;1409.00;-1.89;8592
19;naval_base;2788.00;9.50;1420.00;-1.11;8592
19;naval_base;2795.00;9.60;1418.00;-3.31;5108
19;naval_base;2798.00;9.50;1420.00;-2.11;5108
19;naval_base;2784.00;9.50;1393.00;-2.03;8592
19;bunker;2786.00;9.60;1397.00;4.47;0
19;bunker;2793.00;10.20;1400.00;6.03;0
19;bunker;2787.00;9.55;1404.00;2.41;0
19;bunker;2798.00;9.75;1411.00;0.26;0
19;bunker;2789.00;9.68;1419.00;0.36;0
19;bunker;2801.00;10.23;1414.00;4.48;0
19;coastal_bunker;2788.00;9.50;1426.00;-3.28;0
19;coastal_bunker;2793.00;9.60;1420.00;-3.31;0
19;coastal_bunker;2786.00;9.50;1408.00;-1.89;0
19;coastal_bunker;2784.00;9.50;1396.00;-2.03;0
19;dockyard;2788.00;9.50;1424.00;-1.11;0
19;anti_air_building;2787.00;9.55;1407.00;4.04;0
19;anti_air_building;2794.00;9.60;1411.00;0.42;0
19;anti_air_building;2799.00;9.70;1419.00;3.44;0
19;synthetic_refinery;2789.00;10.13;1392.00;4.64;0
19;nuclear_reactor;2792.00;10.30;1396.00;0.43;0
20;bunker;2886.00;10.13;1435.00;3.97;0
20;bunker;2872.00;11.13;1434.00;6.03;0
20;bunker;2890.00;10.10;1441.00;2.41;0
20;bunker;2879.00;10.75;1439.00;0.26;0
20;anti_air_building;2874.00;10.88;1432.00;0.36;0
20;anti_air_building;2883.00;10.15;1441.00;4.48;0
20;anti_air_building;2873.00;11.07;1432.00;0.86;0
20;synthetic_refinery;2886.00;10.10;1448.00;3.52;0
20;nuclear_reactor;2887.00;10.10;1436.00;5.59;0
21;naval_base;2878.00;9.50;1388.00;0.00;5505
21;naval_base;2888.00;9.50;1388.00;-0.59;5505
21;bunker;2886.00;9.82;1397.00;0.36;0
21;bunker;2885.00;9.82;1393.00;2.93;0
21;bunker;2889.00;10.25;1398.00;5.59;0
21;coastal_bunker;2879.00;9.50;1389.00;0.00;0
21;coastal_bunker;2887.00;9.50;1389.00;-0.59;0
21;dockyard;2878.00;9.50;1388.00;0.00;0
21;anti_air_building;2894.00;10.53;1394.00;2.48;0
21;anti_air_building;2891.00;10.18;1394.00;0.32;0
21;anti_air_building;2892.00;10.07;1390.00;0.43;0
21;radar_station;2878.00;9.50;1387.00;0.88;0
21;rocket_site;2884.00;9.80;1400.00;2.49;0
22;arms_factory;2865.00;11.55;1401.00;0.19;0
22;arms_factory;2861.00;9.82;1389.00;2.85;0
22;arms_factory;2845.00;10.75;1384.00;4.41;0
22;arms_factory;2877.00;10.13;1401.00;2.25;0
22;arms_factory;2875.00;9.80;1395.00;3.46;0
22;arms_factory;2868.00;10.68;1400.00;1.30;0
22;air_base;2866.00;9.98;1394.00;1.81;0
22;naval_base;2869.00;9.50;1391.00;0.46;5505
22;naval_base;2856.00;9.50;1384.00;1.57;5505
22;naval_base;2858.00;9.50;1385.00;0.79;5505
22;naval_base;2876.00;9.50;1389.00;-0.12;5505
22;bunker;2862.00;9.73;1389.00;4.48;0
22;bunker;2863.00;11.03;1397.00;0.86;0
22;bunker;2864.00;12.78;1410.00;3.52;0
22;bunker;2848.00;11.55;1378.00;0.26;0
22;bunker;2872.00;9.88;1397.00;2.93;0
22;bunker;2877.00;10.13;1401.00;5.59;0
22;bunker;2840.00;11.03;1381.00;1.97;0
22;bunker;2857.00;10.93;1392.00;0.42;0
22;coastal_bunker;2855.00;9.60;1384.00;1.57;0
22;coastal_bunker;2860.00;9.50;1386.00;0.79;0
22;coastal_bunker;2877.00;9.50;1389.00;-0.12;0
22;dockyard;2874.00;9.50;1389.00;-0.12;0
22;rocket_site;2853.00;10.25;1385.00;3.60;0
22;nuclear_reactor;2858.00;11.75;1403.00;6.26;0
23;arms_factory;2808.00;9.80;1454.00;4.41;0
23;arms_factory;2784.00;9.70;1453.00;2.25;0
23;arms_factory;2781.00;9.70;1449.00;3.46;0
23;arms_factory;2812.00;9.80;1449.00;1.30;0
23;arms_factory;2791.00;9.70;1438.00;2.86;0
23;arms_factory;2787.00;9.70;1456.00;5.52;0
23;industrial_complex;2805.00;9.95;1450.00;1.90;0
23;industrial_complex;2784.00;9.70;1448.00;6.03;0
23;industrial_complex;2797.00;10.30;1441.00;1.31;0
23;industrial_complex;2798.00;10.30;1437.00;3.97;0
23;industrial_complex;2792.00;9.80;1455.00;1.81;0
23;industrial_complex;2790.00;9.70;1452.00;4.47;0
23;air_base;2795.00;10.15;1449.00;6.03;0
23;naval_base;2787.00;9.50;1444.00;-1.19;5108
23;naval_base;2780.00;9.50;1447.00;-0.98;5108
23;naval_base;2791.00;9.50;1430.00;-1.37;5108
23;bunker;2792.00;9.70;1451.00;4.48;0
23;bunker;2803.00;10.13;1431.00;0.86;0
23;bunker;2784.00;9.53;1446.00;3.52;0
23;bunker;2804.00;10.28;1444.00;0.26;0
23;bunker;2804.00;9.80;1435.00;2.93;0
23;bunker;2803.00;10.25;1448.00;5.59;0
23;bunker;2800.00;10.30;1430.00;4.99;0
23;bunker;2801.00;9.85;1457.00;6.20;0
23;bunker;2790.00;9.70;1433.00;4.04;0
23;coastal_bunker;2793.00;9.50;1428.00;-1.37;0
23;coastal_bunker;2781.00;9.50;1446.00;-0.98;0
23;coastal_bunker;2788.00;9.50;1432.00;-1.19;0
23;dockyard;2789.00;9.50;1431.00;-1.37;0
23;anti_air_building;2803.00;10.15;1432.00;0.32;0
23;anti_air_building;2806.00;9.90;1452.00;0.43;0
23;anti_air_building;2796.00;10.20;1431.00;4.55;0
23;synthetic_refinery;2800.00;10.30;1443.00;0.93;0
23;radar_station;2773.00;9.50;1453.00;3.81;0
23;rocket_site;2807.00;9.80;1437.00;5.15;0
23;nuclear_reactor;2791.00;9.70;1453.00;2.99;0
24;arms_factory;2857.00;10.30;1512.00;3.46;0
24;arms_factory;2865.00;9.90;1512.00;1.30;0
24;arms_factory;2858.00;10.38;1511.00;2.86;0
24;arms_factory;2861.00;10.40;1506.00;5.52;0
24;arms_factory;2832.00;9.70;1519.00;1.90;0
24;arms_factory;2848.00;10.40;1508.00;6.03;0
24;industrial_complex;2868.00;10.38;1515.00;1.31;0
24;industrial_complex;2855.00;10.13;1515.00;3.97;0
24;industrial_complex;2861.00;9.80;1515.00;1.81;0
24;industrial_complex;2856.00;9.85;1502.00;4.47;0
24;industrial_complex;2839.00;9.90;1514.00;6.03;0
24;industrial_complex;2860.00;9.90;1500.00;2.41;0
24;air_base;2863.00;9.82;1513.00;0.26;0
24;naval_base;2830.00;9.57;1520.00;-2.27;12389
24;bunker;2863.00;9.90;1512.00;4.48;0
24;bunker;2835.00;9.80;1508.00;0.86;0
24;bunker;2847.00;10.30;1515.00;3.52;0
24;bunker;2848.00;10.20;1503.00;0.26;0
24;bunker;2860.00;10.23;1504.00;2.93;0
24;bunker;2836.00;10.00;1515.00;5.59;0
24;bunker;2856.00;10.30;1512.00;1.97;0
24;coastal_bunker;2830.00;9.50;1522.00;-2.27;0
24;dockyard;2830.00;9.50;1522.00;-2.27;0
24;anti_air_building;2845.00;10.20;1506.00;4.04;0
24;anti_air_building;2840.00;9.80;1505.00;0.42;0
24;anti_air_building;2852.00;10.05;1500.00;3.44;0
24;synthetic_refinery;2840.00;9.80;1504.00;4.64;0
24;radar_station;2835.00;9.90;1501.00;3.51;0
24;rocket_site;2848.00;10.40;1510.00;0.32;0
24;nuclear_reactor;2862.00;10.38;1505.00;0.43;0
25;bunker;2839.00;10.03;1426.00;0.86;0
25;bunker;2822.00;9.90;1442.00;0.26;0
25;bunker;2837.00;10.07;1451.00;5.59;0
25;bunker;2841.00;10.00;1441.00;3.44;0
25;bunker;2834.00;10.00;1419.00;4.64;0
25;bunker;2825.00;10.00;1440.00;0.32;0
25;bunker;2835.00;10.00;1439.00;0.43;0
25;nuclear_reactor;2821.00;9.95;1442.00;5.66;0
26;air_base;2846.00;10.95;1415.00;3.52;0
26;bunker;2858.00;11.73;1426.00;0.26;0
26;bunker;2850.00;10.35;1441.00;5.59;0
26;bunker;2858.00;11.55;1428.00;1.97;0
26;bunker;2852.00;12.80;1423.00;4.99;0
26;bunker;2848.00;10.28;1437.00;6.20;0
26;bunker;2850.00;11.82;1429.00;4.04;0
26;bunker;2843.00;10.43;1417.00;3.44;0
26;anti_air_building;2851.00;10.50;1438.00;4.64;0
26;anti_air_building;2854.00;11.18;1436.00;2.48;0
26;anti_air_building;2853.00;12.70;1426.00;0.32;0
26;synthetic_refinery;2848.00;11.57;1423.00;0.43;0
26;radar_station;2840.00;10.10;1412.00;4.23;0
26;nuclear_reactor;2860.00;11.50;1425.00;2.49;0
27;arms_factory;2881.00;10.60;1468.00;1.31;0
27;arms_factory;2884.00;10.57;1467.00;3.97;0
27;arms_factory;2874.00;10.20;1472.00;1.81;0
27;arms_factory;2872.00;10.70;1462.00;4.47;0
27;arms_factory;2874.00;10.60;1461.00;6.03;0
27;arms_factory;2857.00;9.90;1479.00;2.41;0
27;bunker;2866.00;10.05;1471.00;5.59;0
27;bunker;2854.00;10.00;1471.00;1.97;0
27;bunker;2861.00;10.07;1458.00;4.99;0
27;bunker;2863.00;10.03;1474.00;6.20;0
27;bunker;2871.00;10.30;1454.00;4.04;0
