78;38;3549.16;9.70;1171.00;-1.57;0.24
79;38;3286.52;10.30;1724.00;-1.57;0.20
80;38;3291.32;10.55;1820.00;-1.57;0.40
81;38;3389.24;10.40;1725.00;-1.57;0.32
82;38;3227.88;10.40;1852.00;-1.57;0.32
83;38;3179.24;9.60;1708.00;-1.57;0.36
84;38;3482.24;9.93;1737.00;-1.57;0.24
85;38;3379.52;10.45;1684.00;-1.57;0.24
86;38;3327.88;10.10;1879.00;-1.57;0.32
87;38;3653.40;9.85;1769.00;-1.57;0.36
88;38;3629.24;10.08;1733.00;-1.57;0.36
89;38;3389.24;10.30;1774.00;-1.57;0.28
90;38;3337.24;10.22;1766.00;-1.57;0.20
91;38;3099.40;9.98;1968.00;-1.57;0.60
92;38;3350.88;10.15;1793.00;-1.57;0.28
93;38;3369.88;10.23;1711.00;-1.57;0.24
94;38;3346.24;10.22;1846.00;-1.57;0.32
95;38;3268.16;9.80;1690.00;-1.57;0.24
96;38;4013.52;9.70;2002.00;-1.57;1.68
97;38;3459.16;10.21;1684.00;-1.57;0.24
98;38;3549.96;9.80;1722.00;-1.57;0.44
99;38;3750.24;10.33;1696.00;-1.57;0.36
100;38;2933.88;11.95;1723.00;-1.57;0.28
101;38;3122.68;11.48;1932.00;-1.57;0.40
102;38;2932.96;15.17;1789.00;-1.57;0.28
103;38;3236.32;9.70;1966.00;-1.57;0.48
104;38;3249.80;9.70;1725.00;-1.57;0.20
105;38;2871.32;13.10;1419.62;-1.57;1.20
106;38;3457.52;10.40;1712.00;-1.57;0.28
107;38;2988.60;9.96;1842.00;-1.57;0.20
108;38;3572.68;10.49;1770.00;-1.57;0.52
109;38;3095.24;11.15;1863.00;-1.57;0.32
110;38;3326.88;10.60;1686.00;-1.57;0.32
111;38;2988.16;13.46;1786.00;-1.57;0.24
112;38;3531.60;10.40;1685.00;-1.57;0.20
113;38;3027.88;12.01;1792.00;-1.57;0.32
114;38;3038.52;10.79;1740.00;-1.57;0.28
115;38;2997.24;11.97;1826.00;-1.57;0.36
116;38;3604.96;10.12;1767.00;-1.57;0.44
117;38;3294.52;9.84;1704.00;-1.57;0.28
118;38;3105.60;10.45;1834.00;-1.57;0.40
119;38;3520.80;9.80;1723.00;-1.57;0.20
120;38;3217.88;10.36;1855.00;-1.57;0.32
121;38;3423.52;10.50;1677.00;-1.57;0.28
122;38;2894.96;9.55;1747.00;-1.57;0.44
123;38;3657.32;9.90;1735.00;-1.57;0.32
124;38;3200.60;10.40;1896.00;-1.57;0.40
125;38;3064.52;9.94;1781.00;-1.57;0.28
126;38;3249.80;10.26;1715.00;-1.57;0.20
127;38;3370.52;10.30;1785.00;-1.57;0.28
128;38;3185.32;11.21;1973.00;-1.57;0.48
129;38;3396.88;10.23;1707.00;-1.57;0.32
130;38;3082.88;10.51;1803.00;-1.57;0.32
131;38;2730.52;10.90;1708.00;-1.57;0.28
132;38;3215.96;10.40;1827.00;-1.57;0.44
133;38;2995.96;12.28;1767.00;-1.57;0.40
134;38;3320.60;9.89;1847.00;-1.57;0.32
135;38;3497.24;9.80;1680.00;-1.57;0.28
136;38;3241.16;10.33;1787.00;-1.57;0.24
137;38;2911.60;10.65;1712.00;-1.57;0.36
138;38;3381.52;9.80;1786.00;-1.57;0.28
139;38;3270.96;9.77;1774.00;-1.57;0.28
140;38;3411.96;9.90;1813.00;-1.57;0.44
141;38;3228.16;10.20;1800.00;-1.57;0.24
142;38;3303.04;10.00;1959.00;-1.57;0.36
143;38;3465.16;10.05;1703.00;-1.57;0.24
144;38;2964.24;11.33;1746.00;-1.57;0.24
145;38;3079.96;11.77;1848.00;-1.57;0.40
146;38;3607.88;9.80;1711.00;-1.57;0.32
147;38;2999.24;10.50;1722.00;-1.57;0.28
148;38;3110.96;11.50;1887.00;-1.57;0.40
149;38;3288.44;9.79;1733.00;-1.57;0.16
150;38;3369.16;10.40;1687.00;-1.57;0.24
151;38;3144.04;11.25;1929.00;-1.57;0.36
152;38;3337.16;10.38;1743.00;-1.57;0.24
153;38;1732.76;9.50;1065.00;-1.57;0.20
154;38;3567.32;9.80;1728.00;-1.57;0.36
155;38;3334.96;9.50;1811.00;-1.57;0.40
156;38;3046.16;10.70;1752.00;-1.57;0.24
157;38;3317.24;9.82;1810.00;-1.57;0.32
158;38;3208.68;9.70;1859.00;-1.57;0.28
159;38;2737.16;12.60;1665.00;-1.57;0.24
160;38;3381.88;10.21;1732.00;-1.57;0.32
161;38;3089.24;9.66;1716.00;-1.57;0.28
162;38;3216.04;10.32;1887.00;-1.57;0.28
163;38;3400.52;10.40;1744.00;-1.57;0.28
164;38;3450.60;10.40;1690.00;-1.57;0.24
165;38;3234.16;10.11;1771.00;-1.57;0.24
166;38;3376.88;10.38;1759.00;-1.57;0.28
167;38;3210.60;10.24;1948.00;-1.57;0.40
168;38;3017.24;12.11;1827.00;-1.57;0.36
169;38;3148.52;9.70;1763.00;-1.57;0.28
170;38;3332.24;10.40;1846.00;-1.57;0.36
171;38;2986.16;10.16;1703.00;-1.57;0.24
172;38;3346.88;10.55;1727.00;-1.57;0.28
173;38;3039.96;12.39;1893.00;-1.57;0.32
174;38;3459.16;10.45;1726.00;-1.57;0.24
175;38;3519.88;9.80;1691.00;-1.57;0.24
176;38;3313.60;9.80;1879.00;-1.57;0.40
177;38;1855.08;9.70;1103.00;-1.57;0.12
178;38;3315.68;10.73;1927.00;-1.57;0.32
179;38;2998.52;10.90;1740.00;-1.57;0.28
180;38;3627.76;10.10;1751.00;-1.57;0.40
181;38;3260.16;10.30;1718.00;-1.57;0.24
182;38;3102.88;10.11;1818.00;-1.57;0.32
183;38;3463.96;10.45;1780.00;-1.57;0.44
184;38;3052.68;11.70;1849.00;-1.57;0.36
185;38;3161.32;9.65;1697.00;-1.57;0.40
186;38;3555.76;10.50;1761.00;-1.57;0.36
187;38;3337.88;10.58;1684.00;-1.57;0.20
188;38;2903.04;11.95;1785.00;-1.57;0.36
189;38;3650.96;9.90;1722.00;-1.57;0.36
190;38;3084.04;15.40;1918.00;-1.57;0.24
191;38;3245.32;13.22;480.00;-1.57;0.48
192;38;3084.24;12.99;1941.00;-1.57;0.28
193;38;3256.60;10.50;1817.00;-1.57;0.28
194;38;3340.52;10.60;1709.00;-1.57;0.28
195;38;3188.96;10.30;1837.00;-1.57;0.36
196;38;3503.24;9.80;1719.00;-1.57;0.24
197;38;3271.60;10.90;1902.00;-1.57;0.36
198;38;3691.92;9.50;2023.00;-1.57;1.36
199;38;2900.04;10.14;1765.00;-1.57;0.20
200;38;2762.88;9.88;1688.00;-1.57;0.28
201;38;3172.60;10.60;1904.00;-1.57;0.40
202;38;3003.52;12.74;1782.00;-1.57;0.20
203;38;3192.76;10.97;1945.00;-1.57;0.48
204;38;3216.80;9.70;1752.00;-1.57;0.20
205;38;3075.88;10.51;1800.00;-1.57;0.28
206;38;3660.24;9.90;1658.00;-1.57;0.36
207;38;3280.52;10.15;1657.00;-1.57;0.28
208;38;3526.80;9.80;1573.00;-1.57;0.20
209;38;3381.92;9.50;1868.00;-1.57;1.72
210;38;2568.60;9.50;1087.00;-1.57;1.40
211;38;3068.16;9.50;1661.00;-1.57;0.24
212;38;3395.80;10.10;1584.00;-1.57;0.20
213;38;2051.08;9.50;346.00;-1.57;1.04
214;38;3435.52;9.80;1631.00;-1.57;0.24
215;38;3250.32;9.80;1563.00;-1.57;0.24
216;38;3249.88;9.90;1595.00;-1.57;0.24
217;38;1876.60;9.50;2021.00;-1.57;1.00
218;38;1489.84;9.50;338.00;-1.57;1.76
219;38;2754.52;13.49;1630.00;-1.57;0.28
220;38;5181.04;9.50;1494.00;-1.57;1.08
221;38;2811.52;9.60;1568.00;-1.57;0.16
222;38;3238.24;9.80;1661.00;-1.57;0.24
223;38;3303.24;10.00;1609.00;-1.57;0.20
224;38;3983.08;9.50;809.00;-1.57;1.12
225;38;3168.84;9.50;1230.00;-1.57;0.76
226;38;3339.52;10.70;1664.00;-1.57;0.28
227;38;3632.88;9.95;1598.00;-1.57;0.28
228;38;3602.88;10.50;1634.00;-1.57;0.20
229;38;5235.16;9.50;557.00;-1.57;1.08
230;38;5410.80;9.50;1304.00;-1.57;1.20
231;38;3407.16;9.85;1675.00;-1.57;0.24
232;38;3462.16;9.80;1582.00;-1.57;0.24
233;38;3226.52;10.40;1633.00;-1.57;0.24
234;38;4762.16;9.50;441.00;-1.57;0.24
235;38;4229.88;9.50;658.00;-1.57;0.84
236;38;3318.16;9.90;1591.00;-1.57;0.24
237;38;3721.60;13.40;1677.00;-1.57;0.40
238;38;3323.16;9.88;1557.00;-1.57;0.24
239;38;4534.52;9.50;328.00;-1.57;1.16
240;38;3891.80;9.50;699.00;-1.57;1.12
241;38;2933.30;9.70;1583.59;-1.57;0.28
242;38;3041.96;10.64;1669.00;-1.57;0.24
243;38;3086.11;9.80;1581.01;-1.57;0.28
244;38;3834.72;9.50;61.00;-1.57;1.08
245;38;2888.20;9.50;7.00;-1.57;0.52
246;38;3366.52;10.00;1605.00;-1.57;0.20
247;38;2933.52;9.70;1572.00;-1.57;0.24
248;38;3295.52;11.40;1663.00;-1.57;0.28
249;38;2212.20;9.50;155.00;-1.57;0.80
250;38;2415.92;9.50;274.00;-1.57;0.88
251;38;2486.32;9.50;963.00;-1.57;1.32
252;38;3422.88;9.91;1668.00;-1.57;0.20
253;38;2744.16;12.63;1573.00;-1.57;0.24
254;38;2426.68;9.50;1461.00;-1.57;1.52
255;38;1426.36;9.50;2016.00;-1.57;1.24
256;38;3498.52;9.80;1673.00;-1.57;0.24
257;38;3530.52;10.24;1582.00;-1.57;0.24
258;38;1071.20;9.50;24.00;-1.57;1.08
259;38;77.64;9.50;445.00;-1.57;0.96
260;38;3577.88;9.80;1643.00;-1.57;0.32
261;38;3387.80;10.10;1586.00;-1.57;0.20
262;38;52.40;9.50;1278.00;-1.57;1.04
263;38;465.28;9.50;1545.00;-1.57;1.00
264;38;452.80;9.50;680.00;-1.57;1.08
265;38;3189.24;10.30;1655.00;-1.57;0.28
266;38;3137.47;9.80;1605.81;-1.57;0.24
267;38;1361.44;9.50;627.00;-1.57;1.16
268;38;3004.24;9.70;1589.00;-1.57;0.24
269;38;3438.52;9.80;1602.00;-1.57;0.20
270;38;3504.24;10.40;1656.00;-1.57;0.24
271;38;2819.16;9.85;1575.00;-1.57;0.24
272;38;3588.24;9.76;1695.00;-1.57;0.28
273;38;3670.60;10.00;1614.00;-1.57;0.36
274;38;3362.16;9.95;1621.00;-1.57;0.16
275;38;3457.16;9.86;1588.00;-1.57;0.16
276;38;2691.52;12.36;1633.00;-1.57;0.28
277;38;3229.52;10.64;1605.00;-1.57;0.28
278;38;3714.60;14.07;1700.00;-1.57;0.36
279;38;3085.88;9.70;1587.00;-1.57;0.16
280;38;3442.16;9.83;1650.00;-1.57;0.24
281;38;3157.24;10.00;1619.00;-1.57;0.24
282;38;3562.52;10.40;1660.00;-1.57;0.28
283;38;3433.60;10.29;1621.00;-1.57;0.24
284;38;2717.52;9.76;1660.00;-1.57;0.28
285;38;2693.24;9.85;1581.00;-1.57;0.32
286;38;3536.88;10.66;1589.00;-1.57;0.24
287;38;3330.16;10.35;1643.00;-1.57;0.24
288;38;3335.52;9.85;1564.00;-1.57;0.20
289;38;3297.88;9.90;1599.00;-1.57;0.32
290;38;3168.96;9.90;1571.00;-1.57;0.32
291;38;3679.96;9.90;1625.00;-1.57;0.36
292;38;3588.96;10.18;1613.00;-1.57;0.24
293;38;3006.88;9.70;1595.00;-1.57;0.28
294;38;3250.52;10.00;1605.00;-1.57;0.24
295;38;3006.60;9.75;1696.00;-1.57;0.32
296;38;2793.80;9.83;1580.00;-1.57;0.20
297;38;3503.16;9.96;1620.00;-1.57;0.24
298;38;3622.16;9.88;1598.00;-1.57;0.24
299;38;3058.52;9.79;1664.00;-1.57;0.24
300;38;3370.80;10.00;1595.00;-1.57;0.20
301;38;3402.52;11.25;1637.00;-1.57;0.24
302;38;3393.88;10.70;1558.00;-1.57;0.20
303;38;2680.24;10.86;1596.00;-1.57;0.28
304;38;3251.52;9.80;1573.00;-1.57;0.28
305;38;3618.32;9.80;1672.00;-1.57;0.28
306;38;3309.24;10.14;1616.00;-1.57;0.20
307;38;3781.04;10.50;1658.00;-1.57;0.28
308;38;3205.52;10.00;1694.00;-1.57;0.28
309;38;2939.16;10.30;1579.00;-1.57;0.24
310;38;3223.16;10.30;1646.00;-1.57;0.24
311;38;2743.80;12.85;1586.00;-1.57;0.20
312;38;3449.04;9.70;1836.00;-1.57;0.36
313;38;3468.52;9.80;1559.00;-1.57;0.24
314;38;3439.16;9.98;1592.00;-1.57;0.20
315;38;3319.88;9.90;1565.00;-1.57;0.24
316;38;2947.32;9.50;1665.00;-1.57;0.28
317;38;2958.88;9.70;1609.00;-1.57;0.24
318;38;3189.88;9.90;1584.00;-1.57;0.28
319;38;3237.88;9.80;1670.00;-1.57;0.32
320;38;3289.88;10.74;1674.00;-1.57;0.28
321;38;2993.62;9.70;1602.54;-1.57;0.28
322;38;2819.80;9.90;1584.00;-1.57;0.20
323;38;3280.88;10.50;1633.00;-1.57;0.24
324;38;3513.16;11.33;1593.00;-1.57;0.20
325;38;3542.60;9.90;1645.00;-1.57;0.16
326;38;3540.80;9.77;1557.00;-1.57;0.20
327;38;3190.24;9.83;1612.00;-1.57;0.28
328;38;3393.16;10.28;1564.00;-1.57;0.24
329;38;3055.16;9.71;1658.00;-1.57;0.20
330;38;3452.52;10.40;1610.00;-1.57;0.24
331;38;3258.52;9.80;1577.00;-1.57;0.28
332;38;2946.16;9.60;1625.00;-1.57;0.24
333;38;3359.88;10.30;1670.00;-1.57;0.24
334;38;3085.52;10.20;1598.00;-1.57;0.28
335;38;3352.80;10.00;1629.00;-1.57;0.20
336;38;2918.06;9.70;1587.87;-1.57;0.20
337;38;2677.40;10.59;1633.00;-1.57;0.40
338;38;3602.88;9.70;1565.00;-1.57;0.20
339;38;3592.88;10.40;1597.00;-1.57;0.32
340;38;3459.16;9.86;1565.00;-1.57;0.24
341;38;3229.88;10.40;1655.00;-1.57;0.24
342;38;3270.80;9.90;1598.00;-1.57;0.20
343;38;3330.88;9.90;1572.00;-1.57;0.32
344;38;3381.88;10.60;1655.00;-1.57;0.20
345;38;3514.52;10.05;1610.00;-1.57;0.28
346;38;3432.24;10.06;1665.00;-1.57;0.20
347;38;3176.88;10.40;1585.00;-1.57;0.32
348;38;3145.49;9.70;1623.86;-1.57;0.24
349;38;3023.52;10.09;1593.00;-1.57;0.24
350;38;3422.16;10.45;1624.00;-1.57;0.24
351;38;2770.52;10.55;1635.00;-1.57;0.24
352;38;3333.88;10.00;1604.00;-1.57;0.28
353;38;3528.16;10.68;1563.00;-1.57;0.24
354;38;3294.44;9.90;1638.00;-1.57;0.16
355;38;3601.52;10.40;1618.00;-1.57;0.24
356;38;3400.80;10.00;1569.00;-1.57;0.20
357;38;3451.52;10.35;1654.00;-1.57;0.24
358;38;3240.60;10.40;1630.00;-1.57;0.36
359;38;3602.88;9.70;1700.00;-1.57;0.32
360;38;3241.88;9.80;1584.00;-1.57;0.28
361;38;3712.88;10.89;1664.00;-1.57;0.32
362;38;3096.82;9.70;1608.25;-1.57;0.28
363;38;3046.16;10.23;1661.00;-1.57;0.24
364;38;2787.44;10.10;1591.00;-1.57;0.16
365;38;3589.88;9.75;1562.00;-1.57;0.28
366;38;3361.52;10.29;1643.00;-1.57;0.28
367;38;3465.16;9.80;1569.00;-1.57;0.24
368;38;3517.16;9.90;1648.00;-1.57;0.24
369;38;2680.52;9.90;1605.00;-1.57;0.28
370;38;3620.60;10.50;1691.00;-1.57;0.28
371;38;3320.52;9.90;1576.00;-1.57;0.28
372;38;3577.24;9.77;1630.00;-1.57;0.28
373;38;1926.44;9.50;1678.00;-1.57;0.16
374;38;2940.92;9.60;1596.76;-1.57;0.20
375;38;2999.60;9.70;1571.23;-1.57;0.24
376;38;3473.88;9.90;1598.00;-1.57;0.20
377;38;2749.24;10.23;1562.00;-1.57;0.24
378;38;3434.52;9.80;1650.00;-1.57;0.28
379;38;1852.44;9.65;1078.00;-1.57;0.16
380;38;3533.80;10.16;1574.00;-1.57;0.20
381;38;3624.24;10.40;1682.00;-1.57;0.24
382;38;3372.52;10.60;1612.00;-1.57;0.20
383;38;2998.52;9.80;1682.00;-1.57;0.28
384;38;3393.80;10.00;1574.00;-1.57;0.20
385;38;2687.88;9.96;1626.00;-1.57;0.32
386;38;3253.88;9.83;1587.00;-1.57;0.24
387;38;3278.52;10.50;1646.00;-1.57;0.28
388;38;3061.42;9.90;1576.46;-1.57;0.28
389;38;3095.16;9.95;1599.00;-1.57;0.24
390;38;3665.88;10.36;1678.00;-1.57;0.32
391;38;2883.08;9.60;1567.23;-1.57;0.16
392;38;3555.96;11.15;1608.00;-1.57;0.32
393;38;3604.52;9.80;1573.00;-1.57;0.20
394;38;2968.68;9.70;1674.00;-1.57;0.32
395;38;3137.16;9.70;1612.00;-1.57;0.16
396;38;3457.52;9.90;1576.00;-1.57;0.20
397;38;3441.80;10.03;1609.00;-1.57;0.20
398;38;3323.88;9.90;1584.00;-1.57;0.28
399;38;2937.89;9.60;1634.15;-1.57;0.32
400;38;3175.32;10.50;1593.00;-1.57;0.24
401;38;3361.16;10.00;1631.00;-1.57;0.24
402;38;3153.60;10.49;1566.00;-1.57;0.28
403;38;3630.52;9.90;1607.00;-1.57;0.28
404;38;3588.60;10.34;1650.00;-1.57;0.28
405;38;2944.52;9.95;1563.00;-1.57;0.16
406;38;3231.88;9.90;1614.00;-1.57;0.28
407;38;2736.52;9.95;1565.00;-1.57;0.24
408;38;3102.24;9.50;1685.00;-1.57;0.32
409;38;3301.16;9.98;1483.00;-1.57;0.24
410;38;3582.88;9.70;1541.00;-1.57;0.24
411;38;3153.16;9.50;1824.00;-1.57;0.88
412;38;2541.16;9.50;939.00;-1.57;1.24
413;38;3419.80;10.30;1548.00;-1.57;0.20
414;38;3236.16;9.95;1484.00;-1.57;0.20
415;38;3240.44;9.80;1682.00;-1.57;0.16
416;38;2232.88;9.50;481.00;-1.57;0.88
417;38;3129.24;13.90;1508.00;-1.57;0.24
418;38;3369.16;9.90;1515.00;-1.57;0.24
419;38;2094.96;9.50;1849.00;-1.57;1.12
420;38;1239.04;9.50;271.00;-1.57;1.56
421;38;3066.88;12.41;1515.00;-1.57;0.32
422;38;3190.88;10.06;1532.00;-1.57;0.32
423;38;5345.32;9.50;1610.00;-1.57;1.12
424;38;3009.52;12.39;1517.00;-1.57;0.16
425;38;2974.24;11.00;1550.97;-1.57;0.24
426;38;3443.52;9.70;1454.00;-1.57;0.20
427;38;3940.52;9.50;899.00;-1.57;1.04
428;38;3239.16;9.50;1207.00;-1.57;1.04
429;38;3378.24;9.90;1466.00;-1.57;0.20
430;38;5145.92;9.50;540.00;-1.57;1.88
431;38;5403.88;9.50;1349.00;-1.57;1.32
432;38;3620.60;9.60;1511.00;-1.57;0.36
433;38;3489.88;9.80;1546.00;-1.57;0.16
434;38;3291.16;9.80;1485.00;-1.57;0.20
435;38;4757.84;9.50;473.00;-1.57;0.64
436;38;4330.08;9.50;676.00;-1.57;1.12
437;38;3447.52;10.35;1516.00;-1.57;0.28
438;38;3212.80;10.09;1503.00;-1.57;0.20
439;38;4480.80;9.50;309.00;-1.57;0.96
440;38;3853.08;9.50;636.00;-1.57;0.92
441;38;3263.88;9.90;1531.00;-1.57;0.24
442;38;3139.24;11.48;1519.00;-1.57;0.28
443;38;3832.44;9.50;12.00;-1.57;0.68
444;38;3045.95;9.80;1567.38;-1.57;0.32
445;38;3058.16;12.60;1521.00;-1.57;0.24
446;38;2208.44;9.50;94.00;-1.57;1.04
447;38;2433.52;9.50;346.00;-1.57;1.20
448;38;2519.76;9.50;1003.00;-1.57;1.64
449;38;3452.24;10.27;1471.00;-1.57;0.24
450;38;2436.64;9.50;1378.00;-1.57;1.36
451;38;1390.92;9.50;1950.00;-1.57;1.88
452;38;3562.88;10.97;1548.00;-1.57;0.28
453;38;3361.88;9.95;1482.00;-1.57;0.20
454;38;2843.72;10.30;1514.48;-1.57;0.24
455;38;998.04;9.50;24.00;-1.57;1.16
456;38;33.72;9.50;467.00;-1.57;1.08
457;38;3383.88;10.61;1550.00;-1.57;0.20
458;38;3299.88;9.91;1494.00;-1.57;0.20
459;38;114.20;9.50;1286.00;-1.57;0.92
460;38;386.84;9.50;1562.00;-1.57;1.32
461;38;367.88;9.50;629.00;-1.57;0.84
462;38;3221.52;10.34;1499.00;-1.57;0.28
463;38;3329.16;9.80;1527.00;-1.57;0.24
464;38;3610.60;9.60;1461.00;-1.57;0.24
465;38;1363.88;9.50;681.00;-1.57;1.32
466;38;3156.88;11.92;1504.00;-1.57;0.28
467;38;3132.24;9.83;1552.00;-1.57;0.20
468;38;3654.24;9.64;1363.00;-1.57;0.36
469;38;3032.16;12.48;1531.00;-1.57;0.24
470;38;3572.88;9.65;1510.00;-1.57;0.32
471;38;3461.16;9.80;1553.00;-1.57;0.24
472;38;3373.16;9.80;1474.00;-1.57;0.24
473;38;3409.88;9.85;1523.00;-1.57;0.24
474;38;3208.88;10.29;1541.00;-1.57;0.32
475;38;3645.60;9.60;1433.00;-1.57;0.40
476;38;3244.63;10.30;1502.50;-1.57;0.32
477;38;3627.88;10.11;1401.00;-1.57;0.32
478;38;3021.52;9.79;1558.00;-1.57;0.28
479;38;3093.16;10.73;1536.00;-1.57;0.20
480;38;2864.52;9.65;1543.00;-1.57;0.08
481;38;3507.52;9.80;1466.00;-1.57;0.24
482;38;2980.80;10.65;1531.00;-1.57;0.20
483;38;3525.16;10.98;1552.00;-1.57;0.24
484;38;3447.60;10.40;1480.00;-1.57;0.24
485;38;2824.19;9.60;1515.56;-1.57;0.24
486;38;3379.32;9.80;1482.00;-1.57;0.24
487;38;3477.80;9.80;1520.00;-1.57;0.20
488;38;3310.60;9.95;1498.00;-1.57;0.28
489;38;3283.44;9.84;1532.00;-1.57;0.16
490;38;1612.60;12.55;1776.00;-1.57;1.40
491;38;3194.52;10.10;1509.00;-1.57;0.28
492;38;1455.68;9.80;1396.00;-1.57;0.32
493;38;3104.16;10.00;1557.00;-1.57;0.24
494;38;3047.88;12.70;1509.00;-1.57;0.28
495;38;2924.39;10.00;1548.43;-1.57;0.24
496;38;3200.52;10.25;1712.00;-1.57;0.28
497;38;3600.24;9.83;1557.00;-1.57;0.24
498;38;3503.52;9.80;1481.00;-1.57;0.20
499;38;3539.52;12.49;1531.00;-1.57;0.28
500;38;3451.88;9.93;1486.00;-1.57;0.24
501;38;3355.80;9.80;1526.00;-1.57;0.20
502;38;3394.24;9.90;1489.00;-1.57;0.24
503;38;2795.56;10.30;1468.13;-1.57;0.20
504;38;3274.60;9.99;1515.00;-1.57;0.36
505;38;872.88;11.89;1586.00;-1.57;0.32
506;38;3100.44;10.05;1529.00;-1.57;0.16
507;38;2790.80;10.10;1571.00;-1.57;0.20
508;38;3613.88;9.60;1524.00;-1.57;0.28
509;38;3461.88;9.80;1482.00;-1.57;0.32
510;38;3433.16;10.01;1530.00;-1.57;0.24
511;38;3347.52;9.79;1503.00;-1.57;0.28
512;38;2837.69;10.10;1476.38;-1.57;0.32
513;38;3199.16;10.00;1529.00;-1.57;0.24
514;38;3016.80;10.00;1545.00;-1.57;0.20
515;38;1058.20;11.90;1807.00;-1.57;0.72
516;38;2871.09;9.70;1534.30;-1.57;0.16
517;38;4492.32;15.46;1242.00;-1.57;0.36
518;38;3497.16;9.80;1525.00;-1.57;0.20
519;38;2953.52;12.64;1483.00;-1.57;0.24
520;38;3514.16;9.70;1489.00;-1.57;0.24
521;38;2907.87;11.90;1480.93;-1.57;0.24
